student_code,age,level,class_name,semester,subject,eval_type,mark
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,PHYSIQUE CHIMIE,Troisième contrôle,17.0
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,PHYSIQUE CHIMIE,Troisième contrôle,10.5
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,12.0
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,10.5
485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,15.0
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,16.0
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,15.5
2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,15.5
cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,12.5
a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,19.5
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,18.0
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,18.0
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,12.0
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,12.5
485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,13.0
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,17.0
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,13.0
2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,14.5
cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,19.0
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,12.5
a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,19.0
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,18.0
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,13.0
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,12.0
485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,12.0
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,17.5
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,12.0
2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,13.5
cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,12.0
a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,18.0
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,13.0
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,12.0
485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,12.0
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,17.5
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,12.0
2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,13.5
cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,12.0
a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,18.0
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,18.0
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,12.0
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,12.5
485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,13.0
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,17.0
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,13.0
2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,14.5
cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,19.0
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,12.5
a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,19.0
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,18.0
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,12.0
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,10.5
485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,15.0
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,16.0
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,15.5
2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,15.5
cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,12.5
a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,19.5
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,18.0
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,19.5
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,20.0
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,16.5
6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,8.0
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,15.5
485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,17.5
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,17.5
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,15.5
2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,5.5
cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,19.0
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,7.0
a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,17.5
65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,16.0
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,19.5
63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,17.0
933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle,19.5
2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,18.0
6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,20.0
6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,10.5
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,12.0
485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle,10.5
