student_code,age,bac_level,subject,eval_type,mark
e3b08d70bb276addeb9e9bf02879896619a78258bf266b1f3a91299b20049740,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,13.75
e3b08d70bb276addeb9e9bf02879896619a78258bf266b1f3a91299b20049740,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,13.0
e3b08d70bb276addeb9e9bf02879896619a78258bf266b1f3a91299b20049740,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,15.25
e3b08d70bb276addeb9e9bf02879896619a78258bf266b1f3a91299b20049740,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,15.0
48c76bc479db5468e8613b336ed6263c8d65c59c4a85ab9043439b3ca724ba08,16.75,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,10.0
48c76bc479db5468e8613b336ed6263c8d65c59c4a85ab9043439b3ca724ba08,16.75,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,6.5
48c76bc479db5468e8613b336ed6263c8d65c59c4a85ab9043439b3ca724ba08,16.75,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,12.0
48c76bc479db5468e8613b336ed6263c8d65c59c4a85ab9043439b3ca724ba08,16.75,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,10.0
48c76bc479db5468e8613b336ed6263c8d65c59c4a85ab9043439b3ca724ba08,16.75,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,11.0
953fe1fa2d7dfb411e47b50ade920d37175cb2a960647ae757fb6bbf58fc4b70,17.25,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,16.0
953fe1fa2d7dfb411e47b50ade920d37175cb2a960647ae757fb6bbf58fc4b70,17.25,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,10.5
953fe1fa2d7dfb411e47b50ade920d37175cb2a960647ae757fb6bbf58fc4b70,17.25,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,14.0
953fe1fa2d7dfb411e47b50ade920d37175cb2a960647ae757fb6bbf58fc4b70,17.25,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,15.25
953fe1fa2d7dfb411e47b50ade920d37175cb2a960647ae757fb6bbf58fc4b70,17.25,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,13.0
fd4f4a4a4d4c904700e830985ab8b46dd92429903906ddb7ebc64a7c525ad316,17.0,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,13.25
fd4f4a4a4d4c904700e830985ab8b46dd92429903906ddb7ebc64a7c525ad316,17.0,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,7.5
fd4f4a4a4d4c904700e830985ab8b46dd92429903906ddb7ebc64a7c525ad316,17.0,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,13.0
fd4f4a4a4d4c904700e830985ab8b46dd92429903906ddb7ebc64a7c525ad316,17.0,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,11.0
fd4f4a4a4d4c904700e830985ab8b46dd92429903906ddb7ebc64a7c525ad316,17.0,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,11.0
2c303c5af04836578ed15472cb38da119b25ba2dc7c891a844d258da6bad2f44,17.0,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,9.5
2c303c5af04836578ed15472cb38da119b25ba2dc7c891a844d258da6bad2f44,17.0,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,13.0
2c303c5af04836578ed15472cb38da119b25ba2dc7c891a844d258da6bad2f44,17.0,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,13.0
2c303c5af04836578ed15472cb38da119b25ba2dc7c891a844d258da6bad2f44,17.0,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,13.0
2c303c5af04836578ed15472cb38da119b25ba2dc7c891a844d258da6bad2f44,17.0,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,11.0
eaf3c9ea0c1863cc1251ac36c0443fdca05a7455d404ef2760a3e2f861aa6630,17.25,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,15.25
eaf3c9ea0c1863cc1251ac36c0443fdca05a7455d404ef2760a3e2f861aa6630,17.25,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,14.25
eaf3c9ea0c1863cc1251ac36c0443fdca05a7455d404ef2760a3e2f861aa6630,17.25,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,16.0
eaf3c9ea0c1863cc1251ac36c0443fdca05a7455d404ef2760a3e2f861aa6630,17.25,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,15.25
eaf3c9ea0c1863cc1251ac36c0443fdca05a7455d404ef2760a3e2f861aa6630,17.25,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,15.0
2b755b671c8bda7d584bc6a92a8677c191d02ac2fd736cb1a5e621e67834e296,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,13.75
2b755b671c8bda7d584bc6a92a8677c191d02ac2fd736cb1a5e621e67834e296,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,11.5
2b755b671c8bda7d584bc6a92a8677c191d02ac2fd736cb1a5e621e67834e296,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,16.0
2b755b671c8bda7d584bc6a92a8677c191d02ac2fd736cb1a5e621e67834e296,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,13.0
2b755b671c8bda7d584bc6a92a8677c191d02ac2fd736cb1a5e621e67834e296,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,14.0
aee0425fdc3a3909786f53cac99fa8504f09098e758eefe62a851ecda6b5ca0e,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,17.25
aee0425fdc3a3909786f53cac99fa8504f09098e758eefe62a851ecda6b5ca0e,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,12.75
aee0425fdc3a3909786f53cac99fa8504f09098e758eefe62a851ecda6b5ca0e,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,15.0
aee0425fdc3a3909786f53cac99fa8504f09098e758eefe62a851ecda6b5ca0e,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,12.5
aee0425fdc3a3909786f53cac99fa8504f09098e758eefe62a851ecda6b5ca0e,16.833333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,11.0
404912962244a4be83172573832c9dcc0df022f8a6c5988cb061205689c4ee44,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,6.5
404912962244a4be83172573832c9dcc0df022f8a6c5988cb061205689c4ee44,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,3.0
404912962244a4be83172573832c9dcc0df022f8a6c5988cb061205689c4ee44,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,10.5
404912962244a4be83172573832c9dcc0df022f8a6c5988cb061205689c4ee44,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,7.0
404912962244a4be83172573832c9dcc0df022f8a6c5988cb061205689c4ee44,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,10.0
2b69642b9d7dcb724b592ae7993dc46e1de58ef8ee062f3339545f5f3a6b2040,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,12.25
2b69642b9d7dcb724b592ae7993dc46e1de58ef8ee062f3339545f5f3a6b2040,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,10.0
2b69642b9d7dcb724b592ae7993dc46e1de58ef8ee062f3339545f5f3a6b2040,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,17.0
2b69642b9d7dcb724b592ae7993dc46e1de58ef8ee062f3339545f5f3a6b2040,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,12.5
2b69642b9d7dcb724b592ae7993dc46e1de58ef8ee062f3339545f5f3a6b2040,16.916666666666668,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,10.0
8ce7c227c91b744f0d7764aa9e643492714fdacd77ca432b37c36593de6b5281,18.33333333333333,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,15.25
8ce7c227c91b744f0d7764aa9e643492714fdacd77ca432b37c36593de6b5281,18.33333333333333,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,16.25
8ce7c227c91b744f0d7764aa9e643492714fdacd77ca432b37c36593de6b5281,18.33333333333333,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,13.25
8ce7c227c91b744f0d7764aa9e643492714fdacd77ca432b37c36593de6b5281,18.33333333333333,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,16.5
8ce7c227c91b744f0d7764aa9e643492714fdacd77ca432b37c36593de6b5281,18.33333333333333,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,16.0
957b80a5460a2f81fec7fe9656ab0a3cd967a807d4c5aef42282621d53933646,17.25,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,17.0
957b80a5460a2f81fec7fe9656ab0a3cd967a807d4c5aef42282621d53933646,17.25,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,13.0
957b80a5460a2f81fec7fe9656ab0a3cd967a807d4c5aef42282621d53933646,17.25,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,12.0
957b80a5460a2f81fec7fe9656ab0a3cd967a807d4c5aef42282621d53933646,17.25,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,13.5
957b80a5460a2f81fec7fe9656ab0a3cd967a807d4c5aef42282621d53933646,17.25,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,15.0
53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,16.75
53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,12.5
53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,17.0
53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,15.25
53f5878e01e257b3e44da2c7e0a6f204cd442ef1ac037773ff3fc339a90fdc03,17.25,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,15.0
d5a02888a7535414798b87f4954e6be209ac9a9e56f4af011cf436c9be10598d,17.833333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,9.5
d5a02888a7535414798b87f4954e6be209ac9a9e56f4af011cf436c9be10598d,17.833333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,6.0
d5a02888a7535414798b87f4954e6be209ac9a9e56f4af011cf436c9be10598d,17.833333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,17.0
d5a02888a7535414798b87f4954e6be209ac9a9e56f4af011cf436c9be10598d,17.833333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,6.0
d5a02888a7535414798b87f4954e6be209ac9a9e56f4af011cf436c9be10598d,17.833333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,10.0
7d13783a27c8d3898e7504371d053aaf05486b1be6f828860b400084979b8e30,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,13.5
7d13783a27c8d3898e7504371d053aaf05486b1be6f828860b400084979b8e30,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,3.75
7d13783a27c8d3898e7504371d053aaf05486b1be6f828860b400084979b8e30,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,9.5
7d13783a27c8d3898e7504371d053aaf05486b1be6f828860b400084979b8e30,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,7.75
7d13783a27c8d3898e7504371d053aaf05486b1be6f828860b400084979b8e30,17.083333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,11.0
256a5506d312674984083a5b0f8022faea9912310cfb4daf140721ca70b94474,17.25,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,18.25
256a5506d312674984083a5b0f8022faea9912310cfb4daf140721ca70b94474,17.25,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,14.5
256a5506d312674984083a5b0f8022faea9912310cfb4daf140721ca70b94474,17.25,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,18.75
256a5506d312674984083a5b0f8022faea9912310cfb4daf140721ca70b94474,17.25,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,16.75
256a5506d312674984083a5b0f8022faea9912310cfb4daf140721ca70b94474,17.25,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,15.0
cc175532a865bd6946a2992a998dd9461c925499665f35f0f5a57e9918bb8cf3,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,17.0
cc175532a865bd6946a2992a998dd9461c925499665f35f0f5a57e9918bb8cf3,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,15.0
cc175532a865bd6946a2992a998dd9461c925499665f35f0f5a57e9918bb8cf3,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,18.5
cc175532a865bd6946a2992a998dd9461c925499665f35f0f5a57e9918bb8cf3,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,17.0
cc175532a865bd6946a2992a998dd9461c925499665f35f0f5a57e9918bb8cf3,17.583333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,14.0
dc1432f65480871b99784bbe4786f5e8d650c98244fd79dd8ad18b3c86fed9fc,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,LANGUE ANGLAISE,National,17.0
dc1432f65480871b99784bbe4786f5e8d650c98244fd79dd8ad18b3c86fed9fc,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,MATHEMATIQUES,National,12.0
dc1432f65480871b99784bbe4786f5e8d650c98244fd79dd8ad18b3c86fed9fc,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,SC. DE LA VIE ET DE LA TERRE,National,18.25
dc1432f65480871b99784bbe4786f5e8d650c98244fd79dd8ad18b3c86fed9fc,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,PHYSIQUE CHIMIE,National,16.75
dc1432f65480871b99784bbe4786f5e8d650c98244fd79dd8ad18b3c86fed9fc,17.333333333333332,2ème Année Bac Sciences Physiques - Option Français,PHILOSOPHIE,National,15.0
8ebb255b179180a109e5a2a2db00e1d5541bd67d3eb94f67c628434b7417e9af,16.833333333333332,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,15.0
8ebb255b179180a109e5a2a2db00e1d5541bd67d3eb94f67c628434b7417e9af,16.833333333333332,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
8ebb255b179180a109e5a2a2db00e1d5541bd67d3eb94f67c628434b7417e9af,16.833333333333332,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,4.0
8ebb255b179180a109e5a2a2db00e1d5541bd67d3eb94f67c628434b7417e9af,16.833333333333332,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
8ebb255b179180a109e5a2a2db00e1d5541bd67d3eb94f67c628434b7417e9af,16.833333333333332,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,16.833333333333332,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,14.5
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,16.833333333333332,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,16.833333333333332,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,8.25
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,16.833333333333332,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,16.833333333333332,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
a73413caeb565cd907a8043f6adfc1c925550752e4975d86955bef4da7ad42c7,17.416666666666668,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,9.5
a73413caeb565cd907a8043f6adfc1c925550752e4975d86955bef4da7ad42c7,17.416666666666668,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
a73413caeb565cd907a8043f6adfc1c925550752e4975d86955bef4da7ad42c7,17.416666666666668,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,4.75
a73413caeb565cd907a8043f6adfc1c925550752e4975d86955bef4da7ad42c7,17.416666666666668,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
a73413caeb565cd907a8043f6adfc1c925550752e4975d86955bef4da7ad42c7,17.416666666666668,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,17.666666666666668,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,20.0
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,17.666666666666668,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,17.666666666666668,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,15.0
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,17.666666666666668,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,17.666666666666668,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
f7cb7340f85fa860183e33cd854f3a9fb6511e9f4e36a0f4565c4a254e5ece0d,17.666666666666668,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,13.0
f7cb7340f85fa860183e33cd854f3a9fb6511e9f4e36a0f4565c4a254e5ece0d,17.666666666666668,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
f7cb7340f85fa860183e33cd854f3a9fb6511e9f4e36a0f4565c4a254e5ece0d,17.666666666666668,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,12.25
f7cb7340f85fa860183e33cd854f3a9fb6511e9f4e36a0f4565c4a254e5ece0d,17.666666666666668,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
f7cb7340f85fa860183e33cd854f3a9fb6511e9f4e36a0f4565c4a254e5ece0d,17.666666666666668,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,17.916666666666668,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,19.5
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,17.916666666666668,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,17.916666666666668,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,15.75
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,17.916666666666668,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,17.916666666666668,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
6907631589c52a642555338017e319169c006373ca000c4b63ee5b0939f63b58,17.083333333333332,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,7.5
6907631589c52a642555338017e319169c006373ca000c4b63ee5b0939f63b58,17.083333333333332,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
6907631589c52a642555338017e319169c006373ca000c4b63ee5b0939f63b58,17.083333333333332,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,2.25
6907631589c52a642555338017e319169c006373ca000c4b63ee5b0939f63b58,17.083333333333332,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
6907631589c52a642555338017e319169c006373ca000c4b63ee5b0939f63b58,17.083333333333332,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,17.166666666666668,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,15.0
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,17.166666666666668,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,17.166666666666668,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,2.75
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,17.166666666666668,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,17.166666666666668,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
aace3fd2ff98c5613580c194af8acf9916c4b2428264b0b04c00ff3c121c5b02,18.25,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,12.0
aace3fd2ff98c5613580c194af8acf9916c4b2428264b0b04c00ff3c121c5b02,18.25,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
aace3fd2ff98c5613580c194af8acf9916c4b2428264b0b04c00ff3c121c5b02,18.25,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,9.0
aace3fd2ff98c5613580c194af8acf9916c4b2428264b0b04c00ff3c121c5b02,18.25,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
aace3fd2ff98c5613580c194af8acf9916c4b2428264b0b04c00ff3c121c5b02,18.25,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,17.5,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,12.25
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,17.5,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,17.5,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,3.0
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,17.5,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,17.5,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
58c96362b93470b16b92d5cd38bdd7f5d290bd29b7a7805e08fceeafd9d09c4f,17.416666666666668,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,15.5
58c96362b93470b16b92d5cd38bdd7f5d290bd29b7a7805e08fceeafd9d09c4f,17.416666666666668,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
58c96362b93470b16b92d5cd38bdd7f5d290bd29b7a7805e08fceeafd9d09c4f,17.416666666666668,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,4.0
58c96362b93470b16b92d5cd38bdd7f5d290bd29b7a7805e08fceeafd9d09c4f,17.416666666666668,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
58c96362b93470b16b92d5cd38bdd7f5d290bd29b7a7805e08fceeafd9d09c4f,17.416666666666668,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
be15f66240c5f0c7c4fe90172dfd90972a612013e3728de1446ce502312f2129,17.75,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,14.0
be15f66240c5f0c7c4fe90172dfd90972a612013e3728de1446ce502312f2129,17.75,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
be15f66240c5f0c7c4fe90172dfd90972a612013e3728de1446ce502312f2129,17.75,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,4.25
be15f66240c5f0c7c4fe90172dfd90972a612013e3728de1446ce502312f2129,17.75,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
be15f66240c5f0c7c4fe90172dfd90972a612013e3728de1446ce502312f2129,17.75,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
163886fcf7a9b058834af1f48de697cc1c1a97f246398069b72e94fc256e7268,17.25,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,12.0
163886fcf7a9b058834af1f48de697cc1c1a97f246398069b72e94fc256e7268,17.25,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
163886fcf7a9b058834af1f48de697cc1c1a97f246398069b72e94fc256e7268,17.25,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,1.0
163886fcf7a9b058834af1f48de697cc1c1a97f246398069b72e94fc256e7268,17.25,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
163886fcf7a9b058834af1f48de697cc1c1a97f246398069b72e94fc256e7268,17.25,2ème Année Bac Sciences Economiques,ASSIDUITE ET CONDUITE,National,
8251904b96a5380974af429732c17b5172af47ab19570875c0d94a15d4204b49,17.166666666666668,2ème Année Bac Sciences Economiques,LANGUE ANGLAISE,National,11.5
8251904b96a5380974af429732c17b5172af47ab19570875c0d94a15d4204b49,17.166666666666668,2ème Année Bac Sciences Economiques,HISTOIRE GEOGRAPHIE,National,
8251904b96a5380974af429732c17b5172af47ab19570875c0d94a15d4204b49,17.166666666666668,2ème Année Bac Sciences Economiques,MATHEMATIQUES,National,2.75
8251904b96a5380974af429732c17b5172af47ab19570875c0d94a15d4204b49,17.166666666666668,2ème Année Bac Sciences Economiques,INSTRUCTION ISLAMIQUE,National,
