,code,age,level,class,semester,subject,evaluation,mark
7401,f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,12.0
7402,2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,13.5
7403,cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
7404,04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,12.0
7405,a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
7406,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
7407,a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
7408,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
7409,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,18.0
7410,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,20.0
7411,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,18.0
7412,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,20.0
7413,6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,12.0
7414,6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,12.5
7415,485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,13.0
7416,c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,17.0
7417,f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,13.0
7418,2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,14.5
7419,cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,19.0
7420,04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,12.5
7421,a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,20.0
7422,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,20.0
7423,a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,19.0
7424,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,20.0
7425,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,18.0
7426,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,20.0
7427,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,20.0
7428,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,20.0
7429,6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,12.0
7430,6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,10.5
7431,485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,15.0
7432,c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,16.0
7433,f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,15.5
7434,2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,15.5
7435,cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,20.0
7436,04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,12.5
7437,a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,20.0
7438,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,19.5
7439,a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,20.0
7440,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,20.0
7441,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Deuxième  semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,18.0
7442,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,19.5
7443,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,20.0
7444,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,16.5
7445,6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,8.0
7446,6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,15.5
7447,485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,17.5
7448,c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,17.5
7449,f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,15.5
7450,2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,5.5
7451,cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,19.0
7452,04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,7.0
7453,a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,17.5
7454,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,16.0
7455,a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,19.5
7456,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,17.0
7457,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Premier  contrôle  ,19.5
7458,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,20.0
7459,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,18.0
7460,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,20.0
7461,6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,10.5
7462,6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,12.0
7463,485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,10.5
7464,c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,16.5
7465,f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,12.5
7466,2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,12.5
7467,cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,19.0
7468,04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,12.0
7469,a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,20.0
7470,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,19.5
7471,a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,19.0
7472,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,20.0
7473,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,18.0
7474,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,20.0
7475,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
7476,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
7477,6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,14.0
7478,6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,16.0
7479,485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,14.0
7480,c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,16.0
7481,f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,15.0
7482,2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,10.0
7483,cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,20.0
7484,04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,14.0
7485,a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,20.0
7486,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
7487,a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
7488,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,20.0
7489,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,18.0
7490,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,20.0
7491,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
7492,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.5
7493,6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,14.0
7494,6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,16.0
7495,485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,14.0
7496,c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,16.0
7497,f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,15.0
7498,2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,10.0
7499,cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,20.0
7500,04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,14.0
7501,a3c90f189e0ea7e06e303d903fbbfc8a2ed32c3db569b29590dcbc7560edae47,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,20.0
7502,65c15f14c936f94d95dfcec284b5b06d393754aa708cdb15430cad323f1eaccf,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
7503,a270a122d0e02f0f724677e5a5a9184ea585d10888a18fc418a76ec9b7dcdb6b,15.666666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,19.0
7504,63b4ef71216348021020bffe46c46592c5c18fce0a8d4623fa5825beb019a923,16.0,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,20.0
7505,933edd97304f0143213393342c6e74b3f2ebd0e93fba77e726ddea65820371cf,15.416666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Activités intégrées,18.0
7506,2d312442579b29b19dcfff46da0aa61b3aadd47427f71698affe8f5b5e542f78,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,20.0
7507,8bcc598146ed403c1094a7a1fb0b462fe5298bb9f0a3d2c561aad2ceb7ec3622,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,18.0
7508,6b94aa3c6bd7f069f230364325f41e80d0b3c4b0a782664aeec37aaaa8775680,15.25,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,20.0
7509,6600050c290da6f9290e9951de4e1a61f6230a0a30867e11ba8822e5ad3de7c3,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,10.5
7510,6ce0e86cfaae6910fca4ec552ee4922e431af950403307f009c724d0bef5bead,14.833333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,12.0
7511,485d6f0d2806d36c8ed9f3f20fb41e8138aeb13d5b429cbdd4cd3d9020096109,15.083333333333334,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,10.5
7512,c6b4b32bfc85f5fd215e3d2bfc47a4c7fd3558a07b57b261e8118771c359d844,15.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,16.5
7513,f3f21e66613184f5dc4b69167f570093e624a2d0f7bdbb8d0d4bcf54e0eacb9e,15.166666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,12.5
7514,2d6eecce0381ef4e4274c2695b3aa8becac21f6f04a5b6de1536445780d40741,14.916666666666666,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,12.5
7515,cd7364bc81d54f7ac6c26c2d1bca5ff422d129a64913f1ef15111a458c4bed27,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,19.0
7516,04ac206a9a4ad4bf46d275e2362b4366906d83efb80a3f91f9909cc98c24f21a,15.5,Tronc commun Sciences - Option Français,TCSF-1,Premier semestre,SC. DE LA VIE ET DE LA TERRE,Deuxième  contrôle  ,12.0
